Easting,Northing,Elevation,Code,source,Point_ID
641970.410,4241642.409,5.529,DSP,Emmons 2012,NLWCT5405_W302_04
641969.840,4241642.726,6.794,DSP,Emmons 2012,NLWCT5405_W302_05
641969.203,4241643.108,7.26,DSP,Emmons 2012,NLWCT5405_W302_06
641968.594,4241643.434,8.121,DSP,Emmons 2012,NLWCT5405_W302_07
641967.948,4241643.740,8.379,DSP,Emmons 2012,NLWCT5405_W302_08
641967.096,4241644.214,8.674,DSP,Emmons 2012,NLWCT5405_W302_09
641966.099,4241644.714,8.754,DSP,Emmons 2012,NLWCT5405_W302_10
641965.228,4241645.150,8.756,DSP,Emmons 2012,NLWCT5405_W302_11
642048.787,4241701.982,4.447,DSP,Emmons 2012,NLWCT5505_E141_01
642049.422,4241701.236,4.457,DSP,Emmons 2012,NLWCT5505_E141_02
642050.153,4241700.467,4.43,DSP,Emmons 2012,NLWCT5505_E141_03
642050.870,4241699.789,4.463,DSP,Emmons 2012,NLWCT5505_E141_04
642051.463,4241699.041,4.53,DSP,Emmons 2012,NLWCT5505_E141_05
642052.072,4241698.294,4.56,DSP,Emmons 2012,NLWCT5505_E141_06
642052.786,4241697.587,4.58,DSP,Emmons 2012,NLWCT5505_E141_07
642053.552,4241696.708,4.585,DSP,Emmons 2012,NLWCT5505_E141_08
642054.134,4241696.051,4.536,DSP,Emmons 2012,NLWCT5505_E141_09
642054.782,4241695.302,4.54,DSP,Emmons 2012,NLWCT5505_E141_10
642055.552,4241694.525,4.577,DSP,Emmons 2012,NLWCT5505_E141_11
642056.113,4241693.976,4.903,DSP,Emmons 2012,NLWCT5505_E141_12
642056.819,4241693.150,5.019,DSP,Emmons 2012,NLWCT5505_E141_13
642057.441,4241692.533,5.336,DSP,Emmons 2012,NLWCT5505_E141_14
642057.914,4241692.103,6.337,DSP,Emmons 2012,NLWCT5505_E141_15
642058.724,4241691.367,6.652,DSP,Emmons 2012,NLWCT5505_E141_16
642059.304,4241690.753,7.011,DSP,Emmons 2012,NLWCT5505_E141_17
642059.894,4241690.104,7.609,DSP,Emmons 2012,NLWCT5505_E141_18
642060.520,4241689.468,7.944,DSP,Emmons 2012,NLWCT5505_E141_19
642061.194,4241688.800,8.107,DSP,Emmons 2012,NLWCT5505_E141_20
642061.900,4241688.108,8.128,DSP,Emmons 2012,NLWCT5505_E141_21
642062.508,4241687.284,8.137,DSP,Emmons 2012,NLWCT5505_E141_22
642047.298,4241703.679,4.532,DSP,Emmons 2012,NLWCT5505_W321_01
642046.566,4241704.319,4.543,DSP,Emmons 2012,NLWCT5505_W321_02
642045.903,4241705.038,4.596,DSP,Emmons 2012,NLWCT5505_W321_03
642045.230,4241705.714,4.845,DSP,Emmons 2012,NLWCT5505_W321_04
642044.678,4241706.299,5.381,DSP,Emmons 2012,NLWCT5505_W321_05
642044.083,4241706.993,5.664,DSP,Emmons 2012,NLWCT5505_W321_06
642043.376,4241707.757,6.081,DSP,Emmons 2012,NLWCT5505_W321_07
642042.802,4241708.481,6.407,DSP,Emmons 2012,NLWCT5505_W321_08
642042.179,4241709.117,6.8,DSP,Emmons 2012,NLWCT5505_W321_09
642041.592,4241709.728,7.335,DSP,Emmons 2012,NLWCT5505_W321_10
642041.033,4241710.260,7.888,DSP,Emmons 2012,NLWCT5505_W321_11
642040.414,4241710.847,8.44,DSP,Emmons 2012,NLWCT5505_W321_12
642039.623,4241711.519,8.595,DSP,Emmons 2012,NLWCT5505_W321_13
642038.878,4241712.390,8.589,DSP,Emmons 2012,NLWCT5505_W321_14
641780.902,4241214.032,3.946,DSP,Emmons 2012,SLWCT50110_E110_01
641781.774,4241213.813,3.925,DSP,Emmons 2012,SLWCT50110_E110_02
641782.737,4241213.497,3.933,DSP,Emmons 2012,SLWCT50110_E110_03
641783.668,4241213.244,3.989,DSP,Emmons 2012,SLWCT50110_E110_04
641784.645,4241213.002,4.083,DSP,Emmons 2012,SLWCT50110_E110_05
641785.642,4241212.818,4.108,DSP,Emmons 2012,SLWCT50110_E110_06
641786.576,4241212.587,4.163,DSP,Emmons 2012,SLWCT50110_E110_07
641787.551,4241212.275,4.182,DSP,Emmons 2012,SLWCT50110_E110_08
641788.533,4241211.985,4.174,DSP,Emmons 2012,SLWCT50110_E110_09
641789.437,4241211.727,4.376,DSP,Emmons 2012,SLWCT50110_E110_10
641790.447,4241211.423,4.413,DSP,Emmons 2012,SLWCT50110_E110_11
641791.283,4241211.188,4.718,DSP,Emmons 2012,SLWCT50110_E110_12
641792.184,4241211.008,4.965,DSP,Emmons 2012,SLWCT50110_E110_13
641793.089,4241210.674,5.507,DSP,Emmons 2012,SLWCT50110_E110_14
641793.915,4241210.442,6.07,DSP,Emmons 2012,SLWCT50110_E110_15
641794.698,4241210.188,6.701,DSP,Emmons 2012,SLWCT50110_E110_16
641795.482,4241209.890,7.471,DSP,Emmons 2012,SLWCT50110_E110_17
641796.277,4241209.682,7.537,DSP,Emmons 2012,SLWCT50110_E110_18
641797.145,4241209.501,7.73,DSP,Emmons 2012,SLWCT50110_E110_19
641798.017,4241209.248,8.031,DSP,Emmons 2012,SLWCT50110_E110_20
641798.941,4241209.002,8.084,DSP,Emmons 2012,SLWCT50110_E110_21
641799.922,4241208.741,8.089,DSP,Emmons 2012,SLWCT50110_E110_22
641800.846,4241208.524,7.792,DSP,Emmons 2012,SLWCT50110_E110_23
641801.582,4241208.115,8.724,DSP,Emmons 2012,SLWCT50110_E110_24
641778.577,4241214.468,3.955,DSP,Emmons 2012,SLWCT50110_W290_01
641777.633,4241214.718,4.004,DSP,Emmons 2012,SLWCT50110_W290_02
641776.666,4241214.875,3.919,DSP,Emmons 2012,SLWCT50110_W290_03
641775.734,4241215.083,3.933,DSP,Emmons 2012,SLWCT50110_W290_04
641774.775,4241215.209,4.011,DSP,Emmons 2012,SLWCT50110_W290_05
641773.707,4241215.368,4.132,DSP,Emmons 2012,SLWCT50110_W290_06
641772.716,4241215.521,6.314,DSP,Emmons 2012,SLWCT50110_W290_07
641770.737,4241215.879,6.965,DSP,Emmons 2012,SLWCT50110_W290_10
641771.665,4241215.672,6.404,DSP,Emmons 2012,SLWCT50110_W290_08
641769.855,4241216.051,7.091,DSP,Emmons 2012,SLWCT50110_W290_11
641768.825,4241216.219,7.079,DSP,Emmons 2012,SLWCT50110_W290_12
641767.890,4241216.425,7.008,DSP,Emmons 2012,SLWCT50110_W290_13
641766.907,4241216.533,7.114,DSP,Emmons 2012,SLWCT50110_W290_14
641766.009,4241216.698,7.202,DSP,Emmons 2012,SLWCT50110_W290_15
641777.423,4241117.678,3.857,DSP,Emmons 2012,SLWCT50210_W104_01
641776.503,4241117.793,3.866,DSP,Emmons 2012,SLWCT50210_W104_02
641775.478,4241117.982,3.855,DSP,Emmons 2012,SLWCT50210_W104_03
641774.531,4241118.026,3.921,DSP,Emmons 2012,SLWCT50210_W104_04
641773.413,4241118.273,3.889,DSP,Emmons 2012,SLWCT50210_W104_05
641772.517,4241118.414,3.834,DSP,Emmons 2012,SLWCT50210_W104_06
641771.550,4241118.591,3.885,DSP,Emmons 2012,SLWCT50210_W104_07
641770.550,4241118.763,3.975,DSP,Emmons 2012,SLWCT50210_W104_08
641769.575,4241118.924,4.042,DSP,Emmons 2012,SLWCT50210_W104_09
641768.626,4241119.115,4.123,DSP,Emmons 2012,SLWCT50210_W104_10
641767.579,4241119.318,4.011,DSP,Emmons 2012,SLWCT50210_W104_11
641766.645,4241119.465,3.997,DSP,Emmons 2012,SLWCT50210_W104_12
641765.733,4241119.709,3.966,DSP,Emmons 2012,SLWCT50210_W104_13
641764.732,4241119.964,4.058,DSP,Emmons 2012,SLWCT50210_W104_14
641763.726,4241120.177,4.069,DSP,Emmons 2012,SLWCT50210_W104_15
641762.786,4241120.349,4.257,DSP,Emmons 2012,SLWCT50210_W104_16
641762.061,4241120.473,4.688,DSP,Emmons 2012,SLWCT50210_W104_17
641761.259,4241120.569,5.207,DSP,Emmons 2012,SLWCT50210_W104_18
641760.614,4241120.734,6.175,DSP,Emmons 2012,SLWCT50210_W104_19
641759.923,4241120.938,6.924,DSP,Emmons 2012,SLWCT50210_W104_20
641759.015,4241120.945,7.249,DSP,Emmons 2012,SLWCT50210_W104_21
641758.111,4241121.170,7.105,DSP,Emmons 2012,SLWCT50210_W104_22
641757.101,4241121.165,6.782,DSP,Emmons 2012,SLWCT50210_W104_23
641756.210,4241121.339,6.473,DSP,Emmons 2012,SLWCT50210_W104_24
641755.172,4241121.490,6.36,DSP,Emmons 2012,SLWCT50210_W104_25
641754.243,4241121.607,6.433,DSP,Emmons 2012,SLWCT50210_W104_26
641753.290,4241121.701,6.627,DSP,Emmons 2012,SLWCT50210_W104_27
641752.310,4241121.816,6.677,DSP,Emmons 2012,SLWCT50210_W104_28
641778.955,4241117.460,3.943,DSP,Emmons 2012,SLWCT50210_E284_01
641779.842,4241117.314,4.304,DSP,Emmons 2012,SLWCT50210_E284_02
641780.743,4241117.146,4.816,DSP,Emmons 2012,SLWCT50210_E284_03
641781.697,4241116.938,5.906,DSP,Emmons 2012,SLWCT50210_E284_04
641782.451,4241116.814,6.115,DSP,Emmons 2012,SLWCT50210_E284_05
641783.447,4241116.684,6.083,DSP,Emmons 2012,SLWCT50210_E284_06
641784.389,4241116.380,6.046,DSP,Emmons 2012,SLWCT50210_E284_07
641785.345,4241116.158,6.018,DSP,Emmons 2012,SLWCT50210_E284_08
641786.324,4241115.945,6.377,DSP,Emmons 2012,SLWCT50210_E284_09
641787.251,4241115.922,6.88,DSP,Emmons 2012,SLWCT50210_E284_10
641788.051,4241115.720,7.58,DSP,Emmons 2012,SLWCT50210_E284_11
641788.951,4241115.612,8.217,DSP,Emmons 2012,SLWCT50210_E284_12
641789.832,4241115.460,8.302,DSP,Emmons 2012,SLWCT50210_E284_13
641790.841,4241115.295,8.612,DSP,Emmons 2012,SLWCT50210_E284_14
641791.728,4241115.140,8.934,DSP,Emmons 2012,SLWCT50210_E284_15
641792.729,4241114.915,9.063,DSP,Emmons 2012,SLWCT50210_E284_16
641793.713,4241114.660,9.064,DSP,Emmons 2012,SLWCT50210_E284_17
641794.694,4241114.413,9.076,DSP,Emmons 2012,SLWCT50210_E284_18
642065.352,4241684.048,0, ,Emmons 2012,NLWCT5505
642064.641,4241684.857,0, ,Emmons 2012,NLWCT5505
642063.930,4241685.666,0, ,Emmons 2012,NLWCT5505
642063.219,4241686.475,0, ,Emmons 2012,NLWCT5505
642038.009,4241713.307,0, ,Emmons 2012,NLWCT5505
642037.139,4241714.224,0, ,Emmons 2012,NLWCT5505
641964.258,4241645.664,0, ,Emmons 2012,NLWCT5405
641963.289,4241646.178,0, ,Emmons 2012,NLWCT5405
641962.319,4241646.691,0, ,Emmons 2012,NLWCT5405
641961.350,4241647.205,0, ,Emmons 2012,NLWCT5405
641943.778,4241555.458,0, ,Emmons 2012,NLWCT5305
641942.566,4241555.790,0, ,Emmons 2012,NLWCT5305
641941.354,4241556.122,0, ,Emmons 2012,NLWCT5305
641994.311,4241541.649,0, ,Emmons 2012,NLWCT5305
641993.101,4241541.996,0, ,Emmons 2012,NLWCT5305
641991.890,4241542.343,0, ,Emmons 2012,NLWCT5305
641896.678,4241473.468,0, ,Emmons 2012,NLWCT5205
641895.566,4241473.898,0, ,Emmons 2012,NLWCT5205
641894.453,4241474.327,0, ,Emmons 2012,NLWCT5205
641702.528,4240951.256,0, ,Emmons 2012,SLWCT50410
641701.599,4240951.688,0, ,Emmons 2012,SLWCT50410
641700.670,4240952.120,0, ,Emmons 2012,SLWCT50410
641699.741,4240952.552,0, ,Emmons 2012,SLWCT50410
641698.812,4240952.983,0, ,Emmons 2012,SLWCT50410
641697.882,4240953.415,0, ,Emmons 2012,SLWCT50410
641696.953,4240953.847,0, ,Emmons 2012,SLWCT50410
641696.024,4240954.278,0, ,Emmons 2012,SLWCT50410
641695.095,4240954.710,0, ,Emmons 2012,SLWCT50410
641694.166,4240955.142,0, ,Emmons 2012,SLWCT50410
641693.236,4240955.574,0, ,Emmons 2012,SLWCT50410
641692.307,4240956.005,0, ,Emmons 2012,SLWCT50410
641691.378,4240956.437,0, ,Emmons 2012,SLWCT50410
641690.449,4240956.869,0, ,Emmons 2012,SLWCT50410
641689.520,4240957.300,0, ,Emmons 2012,SLWCT50410
641688.590,4240957.732,0, ,Emmons 2012,SLWCT50410
641687.661,4240958.164,0, ,Emmons 2012,SLWCT50410
641686.732,4240958.596,0, ,Emmons 2012,SLWCT50410
641632.149,4240789.728,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641631.310,4240790.280,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641630.471,4240790.832,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641629.632,4240791.385,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641628.794,4240791.937,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641627.955,4240792.489,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641627.116,4240793.041,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641626.277,4240793.594,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641625.438,4240794.146,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641624.599,4240794.698,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641623.760,4240795.250,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641622.921,4240795.802,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641622.082,4240796.355,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641621.243,4240796.907,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641620.405,4240797.459,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641619.566,4240798.011,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641618.727,4240798.564,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641617.888,4240799.116,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641587.197,4240818.221,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641586.344,4240818.750,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641585.492,4240819.280,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641584.639,4240819.810,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641583.786,4240820.339,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641582.933,4240820.869,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641582.080,4240821.399,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641581.228,4240821.929,0, ,"Nichols, Whipple, Laird 2014",XS38A_3001_3000
641500.214,4240573.821,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641499.549,4240574.621,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641498.883,4240575.422,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641498.218,4240576.223,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641497.552,4240577.023,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641496.887,4240577.824,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641496.222,4240578.624,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641495.556,4240579.425,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641494.891,4240580.225,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641494.225,4240581.026,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641493.560,4240581.826,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641492.894,4240582.627,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641492.229,4240583.428,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641491.563,4240584.228,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641490.898,4240585.029,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641490.232,4240585.829,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641489.567,4240586.630,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641488.901,4240587.430,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641488.236,4240588.231,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641487.571,4240589.031,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641471.032,4240609.287,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641470.362,4240610.106,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641469.691,4240610.925,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641469.021,4240611.744,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641468.351,4240612.563,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641467.681,4240613.382,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641467.010,4240614.201,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641466.340,4240615.020,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641465.670,4240615.839,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641465.000,4240616.657,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641464.329,4240617.476,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641463.659,4240618.296,0, ,"Nichols, Whipple, Laird 2014",XS40A_3003_3002
641452.042,4240485.168,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641451.004,4240485.427,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641449.966,4240485.685,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641448.927,4240485.944,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641447.889,4240486.203,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641446.851,4240486.462,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641445.813,4240486.721,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641444.774,4240486.980,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641408.186,4240496.218,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641407.085,4240496.494,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641405.985,4240496.769,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641404.884,4240497.044,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641403.783,4240497.319,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641402.682,4240497.595,0, ,"Nichols, Whipple, Laird 2014",XS42A_2000_2001
641441.777,4240299.112,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641440.978,4240298.458,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641440.179,4240297.805,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641439.380,4240297.151,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641438.581,4240296.497,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641437.782,4240295.843,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641436.983,4240295.190,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641436.184,4240294.536,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641435.385,4240293.882,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641434.587,4240293.228,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641433.788,4240292.575,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641432.989,4240291.921,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641408.731,4240271.930,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641407.880,4240271.225,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641407.029,4240270.521,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641406.178,4240269.816,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641405.327,4240269.111,0, ,"Nichols, Whipple, Laird 2014",XS44A_2003_2002
641580.948,4240044.900,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641579.877,4240044.696,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641578.806,4240044.492,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641577.736,4240044.287,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641576.665,4240044.083,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641575.595,4240043.879,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641540.301,4240037.267,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641539.236,4240037.079,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641538.172,4240036.891,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641537.107,4240036.703,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641536.043,4240036.515,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641534.978,4240036.327,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641533.914,4240036.139,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641532.849,4240035.951,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641531.785,4240035.762,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641530.720,4240035.574,0, ,"Nichols, Whipple, Laird 2014",XS47A_2005_2004
641675.206,4239854.379,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641674.073,4239854.173,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641672.939,4239853.966,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641671.806,4239853.759,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641670.672,4239853.553,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641669.539,4239853.346,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641638.837,4239847.769,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641637.824,4239847.578,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641636.811,4239847.387,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641635.799,4239847.196,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641634.786,4239847.005,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641633.773,4239846.814,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641632.760,4239846.623,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641631.747,4239846.432,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641630.734,4239846.241,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641629.721,4239846.050,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641628.709,4239845.859,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641627.696,4239845.668,0, ,"Nichols, Whipple, Laird 2014",XS49A_2007_2006
641717.712,4239709.310,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641716.701,4239709.371,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641715.689,4239709.432,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641714.677,4239709.493,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641713.665,4239709.554,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641712.653,4239709.614,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641711.641,4239709.675,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641682.892,4239711.492,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641681.830,4239711.549,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641680.769,4239711.606,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641679.708,4239711.663,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641678.647,4239711.720,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641677.585,4239711.778,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641676.524,4239711.835,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641675.463,4239711.892,0, ,"Nichols, Whipple, Laird 2014",XS50A_2009_2008
641704.530,4239546.378,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641703.495,4239546.447,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641702.460,4239546.516,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641701.425,4239546.585,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641700.390,4239546.654,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641699.355,4239546.723,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641698.320,4239546.792,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641670.205,4239548.841,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641669.152,4239548.914,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641668.100,4239548.988,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641667.047,4239549.061,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641665.994,4239549.134,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641664.941,4239549.207,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641663.888,4239549.280,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641662.835,4239549.354,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641661.782,4239549.427,0, ,"Nichols, Whipple, Laird 2014",XS52A_2011_2010
641738.703,4239515.183,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641737.803,4239514.268,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641736.902,4239513.354,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641719.220,4239495.200,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641718.497,4239494.454,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641717.773,4239493.709,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641717.050,4239492.963,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641716.326,4239492.218,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641715.603,4239491.472,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641714.879,4239490.727,0, ,"Nichols, Whipple, Laird 2014",XS53A_2017_2016
641687.570,4239493.650,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641686.628,4239494.027,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641685.686,4239494.403,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641684.744,4239494.780,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641683.801,4239495.156,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641682.859,4239495.533,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641662.904,4239503.641,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641661.973,4239504.023,0, ,"Nichols, Whipple, Laird 2014",XS56A_3005_3004
641657.633,4239410.729,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641656.598,4239411.111,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
641655.562,4239411.493,0, ,"Nichols, Whipple, Laird 2014",XS57A_6001_6000
